"Year";"Age";"mx";"qx";"ax";"lx";"dx";"Lx";"Tx";"ex"
"1901";"0";"0.156";"0.142";"14157.405";"1e+05";"14157.405";"90514.538";"4802549.823";"48.025"
"1901";"1";"0.04";"0.039";"3386.731";"85842.595";"3386.731";"84149.229";"4712035.285";"54.892"
"1901";"2";"0.023";"0.023";"1909.98";"82455.863";"1909.98";"81500.873";"4627886.056";"56.126"
"1901";"3";"0.014";"0.014";"1141.684";"80545.883";"1141.684";"79975.041";"4546385.183";"56.445"
"1901";"4";"0.011";"0.011";"846.621";"79404.199";"846.621";"78980.889";"4466410.142";"56.249"
"1901";"5";"0.008";"0.008";"618.697";"78557.578";"618.697";"78248.23";"4387429.253";"55.85"
"1901";"6";"0.006";"0.006";"459.963";"77938.881";"459.963";"77708.9";"4309181.023";"55.289"
"1901";"7";"0.005";"0.005";"377.889";"77478.918";"377.889";"77289.974";"4231472.124";"54.614"
"1901";"8";"0.004";"0.004";"308.416";"77101.029";"308.416";"76946.821";"4154182.15";"53.88"
"1901";"9";"0.003";"0.003";"259.836";"76792.613";"259.836";"76662.695";"4077235.329";"53.094"
"1901";"10";"0.003";"0.003";"210.957";"76532.777";"210.957";"76427.299";"4000572.633";"52.273"
"1901";"11";"0.002";"0.002";"174.378";"76321.82";"174.378";"76234.631";"3924145.335";"51.416"
"1901";"12";"0.002";"0.002";"169.601";"76147.442";"169.601";"76062.642";"3847910.704";"50.532"
"1901";"13";"0.002";"0.002";"172.6";"75977.841";"172.6";"75891.541";"3771848.062";"49.644"
"1901";"14";"0.002";"0.002";"178.219";"75805.241";"178.219";"75716.131";"3695956.521";"48.756"
"1901";"15";"0.003";"0.003";"220.021";"75627.022";"220.021";"75517.011";"3620240.39";"47.87"
"1901";"16";"0.003";"0.003";"257.781";"75407.001";"257.781";"75278.11";"3544723.379";"47.008"
"1901";"17";"0.004";"0.004";"312.632";"75149.22";"312.632";"74992.904";"3469445.268";"46.167"
"1901";"18";"0.005";"0.005";"373.581";"74836.588";"373.581";"74649.798";"3394452.364";"45.358"
"1901";"19";"0.006";"0.006";"413.088";"74463.007";"413.088";"74256.463";"3319802.567";"44.583"
"1901";"20";"0.006";"0.006";"477.632";"74049.919";"477.632";"73811.103";"3245546.103";"43.829"
"1901";"21";"0.008";"0.008";"590.221";"73572.287";"590.221";"73277.177";"3171735";"43.11"
"1901";"22";"0.009";"0.009";"647.313";"72982.066";"647.313";"72658.409";"3098457.824";"42.455"
"1901";"23";"0.008";"0.008";"611.399";"72334.753";"611.399";"72029.053";"3025799.414";"41.831"
"1901";"24";"0.008";"0.008";"541.131";"71723.354";"541.131";"71452.788";"2953770.361";"41.183"
"1901";"25";"0.007";"0.007";"520.523";"71182.223";"520.523";"70921.961";"2882317.573";"40.492"
"1901";"26";"0.007";"0.007";"505.494";"70661.7";"505.494";"70408.953";"2811395.612";"39.787"
"1901";"27";"0.006";"0.006";"437.965";"70156.206";"437.965";"69937.223";"2740986.659";"39.07"
"1901";"28";"0.006";"0.006";"419.456";"69718.241";"419.456";"69508.513";"2671049.435";"38.312"
"1901";"29";"0.005";"0.005";"334.654";"69298.785";"334.654";"69131.458";"2601540.922";"37.541"
"1901";"30";"0.005";"0.005";"326.329";"68964.131";"326.329";"68800.966";"2532409.464";"36.721"
"1901";"31";"0.004";"0.004";"305.446";"68637.801";"305.446";"68485.078";"2463608.498";"35.893"
"1901";"32";"0.005";"0.005";"323.413";"68332.355";"323.413";"68170.649";"2395123.42";"35.051"
"1901";"33";"0.005";"0.005";"334.108";"68008.942";"334.108";"67841.888";"2326952.771";"34.215"
"1901";"34";"0.006";"0.006";"378.204";"67674.834";"378.204";"67485.732";"2259110.883";"33.382"
"1901";"35";"0.007";"0.007";"452.298";"67296.63";"452.298";"67070.481";"2191625.151";"32.567"
"1901";"36";"0.008";"0.008";"504.315";"66844.333";"504.315";"66592.175";"2124554.67";"31.784"
"1901";"37";"0.008";"0.008";"540.52";"66340.017";"540.52";"66069.757";"2057962.495";"31.021"
"1901";"38";"0.008";"0.008";"542.665";"65799.497";"542.665";"65528.165";"1991892.738";"30.272"
"1901";"39";"0.008";"0.008";"518.453";"65256.833";"518.453";"64997.606";"1926364.572";"29.52"
"1901";"40";"0.008";"0.008";"533.352";"64738.38";"533.352";"64471.704";"1861366.966";"28.752"
"1901";"41";"0.008";"0.008";"499.594";"64205.028";"499.594";"63955.231";"1796895.263";"27.987"
"1901";"42";"0.008";"0.008";"522.554";"63705.434";"522.554";"63444.157";"1732940.032";"27.202"
"1901";"43";"0.009";"0.009";"545.102";"63182.88";"545.102";"62910.329";"1669495.875";"26.423"
"1901";"44";"0.01";"0.009";"593.833";"62637.777";"593.833";"62340.861";"1606585.546";"25.649"
"1901";"45";"0.012";"0.012";"715.511";"62043.945";"715.511";"61686.189";"1544244.685";"24.89"
"1901";"46";"0.012";"0.012";"759.875";"61328.434";"759.875";"60948.497";"1482558.496";"24.174"
"1901";"47";"0.014";"0.014";"818.232";"60568.559";"818.232";"60159.443";"1421609.999";"23.471"
"1901";"48";"0.014";"0.014";"845.316";"59750.327";"845.316";"59327.669";"1361450.556";"22.786"
"1901";"49";"0.015";"0.015";"867.449";"58905.011";"867.449";"58471.286";"1302122.888";"22.105"
"1901";"50";"0.016";"0.016";"924.805";"58037.561";"924.805";"57575.159";"1243651.602";"21.428"
"1901";"51";"0.014";"0.014";"801.956";"57112.756";"801.956";"56711.778";"1186076.443";"20.767"
"1901";"52";"0.015";"0.015";"835.32";"56310.8";"835.32";"55893.14";"1129364.665";"20.056"
"1901";"53";"0.015";"0.014";"802.516";"55475.481";"802.516";"55074.222";"1073471.525";"19.35"
"1901";"54";"0.015";"0.015";"798.145";"54672.964";"798.145";"54273.892";"1018397.302";"18.627"
"1901";"55";"0.017";"0.016";"885.536";"53874.82";"885.536";"53432.051";"964123.41";"17.896"
"1901";"56";"0.018";"0.018";"962.828";"52989.283";"962.828";"52507.869";"910691.359";"17.186"
"1901";"57";"0.019";"0.019";"984.951";"52026.456";"984.951";"51533.98";"858183.49";"16.495"
"1901";"58";"0.021";"0.021";"1081.142";"51041.505";"1081.142";"50500.934";"806649.509";"15.804"
"1901";"59";"0.022";"0.022";"1083.491";"49960.363";"1083.491";"49418.618";"756148.575";"15.135"
"1901";"60";"0.025";"0.025";"1226.545";"48876.873";"1226.545";"48263.6";"706729.957";"14.459"
"1901";"61";"0.025";"0.025";"1168.848";"47650.328";"1168.848";"47065.904";"658466.357";"13.819"
"1901";"62";"0.028";"0.027";"1271.994";"46481.48";"1271.994";"45845.483";"611400.453";"13.154"
"1901";"63";"0.029";"0.028";"1288.266";"45209.486";"1288.266";"44565.354";"565554.97";"12.51"
"1901";"64";"0.032";"0.031";"1368.96";"43921.221";"1368.96";"43236.741";"520989.616";"11.862"
"1901";"65";"0.037";"0.036";"1543.231";"42552.26";"1543.231";"41780.645";"477752.875";"11.227"
"1901";"66";"0.04";"0.039";"1610.537";"41009.029";"1610.537";"40203.761";"435972.231";"10.631"
"1901";"67";"0.043";"0.042";"1652.118";"39398.492";"1652.118";"38572.433";"395768.47";"10.045"
