"Year";"Age";"mx";"qx";"ax";"lx";"dx";"Lx";"Tx";"ex"
"1901";"0";"0.181";"0.162";"16168.041";"1e+05";"16168.041";"89167.413";"4236779.515";"42.368"
"1901";"1";"0.022";"0.022";"1845.674";"83831.959";"1845.674";"82909.122";"4147612.103";"49.475"
"1901";"2";"0.012";"0.012";"1016.956";"81986.285";"1016.956";"81477.807";"4064702.98";"49.578"
"1901";"3";"0.008";"0.008";"623.288";"80969.329";"623.288";"80657.685";"3983225.173";"49.194"
"1901";"4";"0.006";"0.006";"518.269";"80346.041";"518.269";"80086.907";"3902567.488";"48.572"
"1901";"5";"0.006";"0.006";"473.769";"79827.772";"473.769";"79590.888";"3822480.582";"47.884"
"1901";"6";"0.006";"0.006";"459.355";"79354.003";"459.355";"79124.326";"3742889.694";"47.167"
"1901";"7";"0.006";"0.006";"470.958";"78894.648";"470.958";"78659.169";"3663765.368";"46.439"
"1901";"8";"0.006";"0.006";"455.759";"78423.69";"455.759";"78195.811";"3585106.199";"45.715"
"1901";"9";"0.006";"0.006";"433.127";"77967.932";"433.127";"77751.368";"3506910.388";"44.979"
"1901";"10";"0.005";"0.005";"358.97";"77534.805";"358.97";"77355.32";"3429159.019";"44.227"
"1901";"11";"0.004";"0.004";"295.473";"77175.836";"295.473";"77028.099";"3351803.699";"43.431"
"1901";"12";"0.004";"0.004";"283.477";"76880.363";"283.477";"76738.624";"3274775.6";"42.596"
"1901";"13";"0.004";"0.004";"284.082";"76596.886";"284.082";"76454.845";"3198036.975";"41.752"
"1901";"14";"0.004";"0.004";"290.501";"76312.804";"290.501";"76167.554";"3121582.13";"40.905"
"1901";"15";"0.005";"0.005";"356.627";"76022.303";"356.627";"75843.989";"3045414.577";"40.059"
"1901";"16";"0.005";"0.005";"407.901";"75665.675";"407.901";"75461.725";"2969570.588";"39.246"
"1901";"17";"0.006";"0.006";"473.434";"75257.774";"473.434";"75021.057";"2894108.863";"38.456"
"1901";"18";"0.007";"0.007";"535.151";"74784.34";"535.151";"74516.765";"2819087.806";"37.696"
"1901";"19";"0.008";"0.007";"556.093";"74249.189";"556.093";"73971.143";"2744571.041";"36.964"
"1901";"20";"0.008";"0.008";"607.966";"73693.096";"607.966";"73389.113";"2670599.898";"36.239"
"1901";"21";"0.01";"0.01";"738.921";"73085.13";"738.921";"72715.669";"2597210.785";"35.537"
"1901";"22";"0.011";"0.011";"824.393";"72346.209";"824.393";"71934.013";"2524495.116";"34.895"
"1901";"23";"0.011";"0.011";"811.773";"71521.816";"811.773";"71115.93";"2452561.103";"34.291"
"1901";"24";"0.011";"0.011";"766.343";"70710.043";"766.343";"70326.872";"2381445.174";"33.679"
"1901";"25";"0.012";"0.011";"800.286";"69943.7";"800.286";"69543.557";"2311118.302";"33.043"
"1901";"26";"0.012";"0.012";"845.064";"69143.414";"845.064";"68720.882";"2241574.745";"32.419"
"1901";"27";"0.012";"0.012";"796.124";"68298.35";"796.124";"67900.288";"2172853.863";"31.814"
"1901";"28";"0.012";"0.012";"832.223";"67502.226";"832.223";"67086.114";"2104953.575";"31.183"
"1901";"29";"0.011";"0.011";"729.639";"66670.003";"729.639";"66305.183";"2037867.461";"30.566"
"1901";"30";"0.012";"0.012";"781.686";"65940.364";"781.686";"65549.521";"1971562.278";"29.899"
"1901";"31";"0.012";"0.012";"767.664";"65158.678";"767.664";"64774.846";"1906012.757";"29.252"
"1901";"32";"0.012";"0.012";"794.725";"64391.014";"794.725";"63993.651";"1841237.911";"28.595"
"1901";"33";"0.012";"0.012";"749.675";"63596.289";"749.675";"63221.451";"1777244.26";"27.946"
"1901";"34";"0.012";"0.012";"734.253";"62846.614";"734.253";"62479.488";"1714022.809";"27.273"
"1901";"35";"0.012";"0.012";"749.293";"62112.362";"749.293";"61737.715";"1651543.321";"26.59"
"1901";"36";"0.012";"0.012";"759.945";"61363.069";"759.945";"60983.096";"1589805.606";"25.908"
