"Year";"Age";"mx";"qx";"ax";"lx";"dx";"Lx";"Tx";"ex"
"1901";"0";"0.117";"0.108";"10842.664";"1e+05";"10842.664";"92952.268";"5303903.842";"53.039"
"1901";"1";"0.021";"0.021";"1834.142";"89157.336";"1834.142";"88240.265";"5210951.574";"58.447"
"1901";"2";"0.012";"0.012";"1032.729";"87323.194";"1032.729";"86806.829";"5122711.309";"58.664"
"1901";"3";"0.008";"0.007";"645.049";"86290.465";"645.049";"85967.94";"5035904.48";"58.36"
"1901";"4";"0.006";"0.006";"503.628";"85645.416";"503.628";"85393.602";"4949936.54";"57.796"
"1901";"5";"0.005";"0.005";"401.393";"85141.788";"401.393";"84941.092";"4864542.938";"57.135"
"1901";"6";"0.004";"0.004";"353.709";"84740.396";"353.709";"84563.541";"4779601.846";"56.403"
"1901";"7";"0.004";"0.004";"316.695";"84386.686";"316.695";"84228.339";"4695038.305";"55.637"
"1901";"8";"0.004";"0.004";"297.033";"84069.991";"297.033";"83921.474";"4610809.966";"54.845"
"1901";"9";"0.004";"0.004";"300.691";"83772.957";"300.691";"83622.612";"4526888.492";"54.038"
"1901";"10";"0.003";"0.003";"287.512";"83472.267";"287.512";"83328.511";"4443265.88";"53.23"
"1901";"11";"0.003";"0.003";"288.726";"83184.755";"288.726";"83040.393";"4359937.369";"52.413"
"1901";"12";"0.004";"0.004";"307.228";"82896.03";"307.228";"82742.416";"4276896.976";"51.594"
"1901";"13";"0.004";"0.004";"345.255";"82588.802";"345.255";"82416.175";"4194154.561";"50.784"
"1901";"14";"0.005";"0.005";"371.404";"82243.547";"371.404";"82057.845";"4111738.386";"49.995"
"1901";"15";"0.005";"0.005";"431.52";"81872.143";"431.52";"81656.383";"4029680.541";"49.219"
"1901";"16";"0.006";"0.006";"482.215";"81440.623";"482.215";"81199.515";"3948024.158";"48.477"
"1901";"17";"0.006";"0.006";"494.543";"80958.407";"494.543";"80711.136";"3866824.643";"47.763"
"1901";"18";"0.006";"0.006";"495.526";"80463.865";"495.526";"80216.102";"3786113.507";"47.054"
"1901";"19";"0.006";"0.006";"499.352";"79968.339";"499.352";"79718.663";"3705897.405";"46.342"
"1901";"20";"0.007";"0.007";"559.395";"79468.987";"559.395";"79189.289";"3626178.742";"45.63"
"1901";"21";"0.007";"0.007";"532.844";"78909.592";"532.844";"78643.17";"3546989.453";"44.95"
"1901";"22";"0.007";"0.007";"556.558";"78376.748";"556.558";"78098.469";"3468346.283";"44.252"
"1901";"23";"0.007";"0.007";"520.03";"77820.19";"520.03";"77560.175";"3390247.814";"43.565"
"1901";"24";"0.007";"0.007";"508.89";"77300.16";"508.89";"77045.715";"3312687.64";"42.855"
"1901";"25";"0.006";"0.006";"488.614";"76791.27";"488.614";"76546.962";"3235641.925";"42.136"
"1901";"26";"0.006";"0.006";"451.505";"76302.655";"451.505";"76076.902";"3159094.963";"41.402"
"1901";"27";"0.006";"0.006";"443.222";"75851.15";"443.222";"75629.539";"3083018.06";"40.646"
"1901";"28";"0.006";"0.006";"444.188";"75407.928";"444.188";"75185.834";"3007388.521";"39.882"
"1901";"29";"0.005";"0.005";"397.776";"74963.74";"397.776";"74764.852";"2932202.688";"39.115"
"1901";"30";"0.006";"0.006";"439.098";"74565.964";"439.098";"74346.415";"2857437.836";"38.321"
"1901";"31";"0.006";"0.006";"430.901";"74126.866";"430.901";"73911.416";"2783091.421";"37.545"
"1901";"32";"0.006";"0.006";"448.062";"73695.965";"448.062";"73471.934";"2709180.005";"36.762"
"1901";"33";"0.006";"0.006";"420.112";"73247.903";"420.112";"73037.847";"2635708.072";"35.983"
"1901";"34";"0.006";"0.006";"421.024";"72827.791";"421.024";"72617.279";"2562670.225";"35.188"
"1901";"35";"0.005";"0.005";"388.887";"72406.766";"388.887";"72212.323";"2490052.946";"34.39"
"1901";"36";"0.005";"0.005";"372.277";"72017.879";"372.277";"71831.741";"2417840.624";"33.573"
"1901";"37";"0.005";"0.005";"376.813";"71645.602";"376.813";"71457.196";"2346008.883";"32.745"
"1901";"38";"0.006";"0.006";"394.659";"71268.789";"394.659";"71071.46";"2274551.687";"31.915"
"1901";"39";"0.006";"0.006";"390.118";"70874.131";"390.118";"70679.072";"2203480.227";"31.09"
"1901";"40";"0.007";"0.007";"480.761";"70484.013";"480.761";"70243.632";"2132801.155";"30.259"
"1901";"41";"0.007";"0.007";"458.705";"70003.251";"458.705";"69773.899";"2062557.523";"29.464"
"1901";"42";"0.008";"0.008";"542.811";"69544.546";"542.811";"69273.141";"1992783.625";"28.655"
"1901";"43";"0.007";"0.007";"480.603";"69001.735";"480.603";"68761.434";"1923510.484";"27.876"
"1901";"44";"0.007";"0.007";"482.415";"68521.132";"482.415";"68279.925";"1854749.05";"27.068"
"1901";"45";"0.008";"0.007";"509.367";"68038.717";"509.367";"67784.034";"1786469.126";"26.257"
"1901";"46";"0.008";"0.008";"506.562";"67529.35";"506.562";"67276.069";"1718685.092";"25.451"
"1901";"47";"0.008";"0.008";"516.749";"67022.788";"516.749";"66764.414";"1651409.023";"24.64"
"1901";"48";"0.008";"0.008";"561.427";"66506.039";"561.427";"66225.325";"1584644.609";"23.827"
"1901";"49";"0.008";"0.008";"543.465";"65944.612";"543.465";"65672.879";"1518419.284";"23.026"
"1901";"50";"0.01";"0.01";"633.668";"65401.146";"633.668";"65084.312";"1452746.405";"22.213"
"1901";"51";"0.009";"0.009";"604.414";"64767.478";"604.414";"64465.272";"1387662.093";"21.425"
"1901";"52";"0.011";"0.011";"695.153";"64163.065";"695.153";"63815.488";"1323196.821";"20.622"
"1901";"53";"0.011";"0.011";"689.744";"63467.911";"689.744";"63123.039";"1259381.333";"19.843"
"1901";"54";"0.011";"0.011";"696.685";"62778.167";"696.685";"62429.825";"1196258.293";"19.055"
"1901";"55";"0.013";"0.013";"807.205";"62081.482";"807.205";"61677.879";"1133828.469";"18.264"
"1901";"56";"0.015";"0.014";"882.385";"61274.277";"882.385";"60833.084";"1072150.589";"17.498"
"1901";"57";"0.015";"0.015";"904.137";"60391.892";"904.137";"59939.823";"1011317.505";"16.746"
"1901";"58";"0.016";"0.016";"958.184";"59487.755";"958.184";"59008.663";"951377.682";"15.993"
"1901";"59";"0.016";"0.016";"916.897";"58529.571";"916.897";"58071.123";"892369.019";"15.246"
"1901";"60";"0.02";"0.02";"1157.23";"57612.674";"1157.23";"57034.06";"834297.896";"14.481"
"1901";"61";"0.019";"0.019";"1079.77";"56455.445";"1079.77";"55915.56";"777263.837";"13.768"
"1901";"62";"0.022";"0.022";"1206.974";"55375.675";"1206.974";"54772.188";"721348.277";"13.026"
"1901";"63";"0.025";"0.025";"1342.898";"54168.701";"1342.898";"53497.252";"666576.089";"12.306"
"1901";"64";"0.029";"0.029";"1533.392";"52825.803";"1533.392";"52059.107";"613078.837";"11.606"
"1901";"65";"0.038";"0.037";"1915.445";"51292.411";"1915.445";"50334.688";"561019.731";"10.938"
"1901";"66";"0.045";"0.044";"2164.408";"49376.966";"2164.408";"48294.762";"510685.043";"10.343"
"1901";"67";"0.048";"0.047";"2226.906";"47212.558";"2226.906";"46099.105";"462390.281";"9.794"
"1901";"68";"0.054";"0.052";"2358.653";"44985.652";"2358.653";"43806.325";"416291.176";"9.254"
"1901";"69";"0.055";"0.053";"2275.322";"42626.999";"2275.322";"41489.338";"372484.851";"8.738"
"1901";"70";"0.068";"0.065";"2640.109";"40351.678";"2640.109";"39031.623";"330995.512";"8.203"
"1901";"71";"0.065";"0.063";"2362.256";"37711.568";"2362.256";"36530.44";"291963.89";"7.742"
"1901";"72";"0.074";"0.071";"2525.103";"35349.313";"2525.103";"34086.761";"255433.449";"7.226"
"1901";"73";"0.079";"0.076";"2506.12";"32824.209";"2506.12";"31571.149";"221346.688";"6.743"
"1901";"74";"0.092";"0.088";"2671.215";"30318.089";"2671.215";"28982.482";"189775.539";"6.259"
"1901";"75";"0.112";"0.106";"2933.084";"27646.874";"2933.084";"26180.332";"160793.057";"5.816"
"1901";"76";"0.129";"0.122";"3005.265";"24713.79";"3005.265";"23211.157";"134612.726";"5.447"
"1901";"77";"0.147";"0.137";"2980.805";"21708.525";"2980.805";"20218.123";"111401.568";"5.132"
"1901";"78";"0.179";"0.165";"3082.24";"18727.72";"3082.24";"17186.6";"91183.446";"4.869"
"1901";"79";"0.174";"0.16";"2503.324";"15645.481";"2503.324";"14393.819";"73996.845";"4.73"
"1901";"80";"0.174";"0.16";"2105.87";"13142.156";"2105.87";"12089.222";"59603.027";"4.535"
"1901";"81";"0.186";"0.171";"1882.408";"11036.287";"1882.408";"10095.082";"47513.805";"4.305"
"1901";"82";"0.199";"0.181";"1659.784";"9153.878";"1659.784";"8323.986";"37418.723";"4.088"
"1901";"83";"0.213";"0.192";"1442.54";"7494.094";"1442.54";"6772.824";"29094.736";"3.882"
"1901";"84";"0.227";"0.204";"1234.874";"6051.554";"1234.874";"5434.117";"22321.912";"3.689"
"1901";"85";"0.242";"0.216";"1040.433";"4816.68";"1040.433";"4296.463";"16887.795";"3.506"
"1901";"86";"0.258";"0.228";"862.147";"3776.247";"862.147";"3345.173";"12591.332";"3.334"
"1901";"87";"0.274";"0.241";"702.11";"2914.1";"702.11";"2563.045";"9246.159";"3.173"
"1901";"88";"0.291";"0.254";"561.529";"2211.99";"561.529";"1931.225";"6683.114";"3.021"
"1901";"89";"0.308";"0.267";"440.734";"1650.46";"440.734";"1430.093";"4751.889";"2.879"
"1901";"90";"0.326";"0.28";"339.251";"1209.727";"339.251";"1040.101";"3321.795";"2.746"
"1901";"91";"0.345";"0.294";"255.931";"870.475";"255.931";"742.51";"2281.694";"2.621"
"1901";"92";"0.364";"0.308";"189.11";"614.544";"189.11";"519.989";"1539.185";"2.505"
"1901";"93";"0.383";"0.322";"136.787";"425.434";"136.787";"357.041";"1019.196";"2.396"
"1901";"94";"0.403";"0.335";"96.801";"288.648";"96.801";"240.247";"662.155";"2.294"
"1901";"95";"0.423";"0.349";"66.991";"191.846";"66.991";"158.351";"421.908";"2.199"
"1901";"96";"0.443";"0.363";"45.319";"124.855";"45.319";"102.196";"263.557";"2.111"
"1901";"97";"0.464";"0.377";"29.957";"79.536";"29.957";"64.558";"161.362";"2.029"
"1901";"98";"0.485";"0.39";"19.345";"49.579";"19.345";"39.907";"96.804";"1.953"
"1901";"99";"0.506";"0.404";"12.2";"30.235";"12.2";"24.134";"56.897";"1.882"
"1901";"100";"0.526";"0.417";"7.514";"18.034";"7.514";"14.278";"32.763";"1.817"
"1901";"101";"0.547";"0.429";"4.518";"10.521";"4.518";"8.262";"18.485";"1.757"
"1901";"102";"0.567";"0.442";"2.653";"6.003";"2.653";"4.676";"10.223";"1.703"
"1901";"103";"0.588";"0.454";"1.521";"3.349";"1.521";"2.589";"5.547";"1.656"
"1901";"104";"0.608";"0.466";"0.852";"1.828";"0.852";"1.402";"2.958";"1.618"
"1901";"105+";"0.627";"1";"0.976";"0.976";"0.976";"1.556";"1.556";"1.594"
"1902";"0";"0.094";"0.089";"8867.992";"1e+05";"8867.992";"93945.868";"5522571.502";"55.226"
"1902";"1";"0.017";"0.017";"1547.043";"91132.008";"1547.043";"90358.487";"5428625.634";"59.569"
"1902";"2";"0.01";"0.01";"866.828";"89584.966";"866.828";"89151.552";"5338267.147";"59.589"
"1902";"3";"0.006";"0.006";"559.303";"88718.138";"559.303";"88438.487";"5249115.595";"59.166"
"1902";"4";"0.005";"0.005";"450.029";"88158.835";"450.029";"87933.82";"5160677.109";"58.538"
"1902";"5";"0.005";"0.005";"399.12";"87708.806";"399.12";"87509.246";"5072743.288";"57.836"
"1902";"6";"0.005";"0.005";"401.223";"87309.686";"401.223";"87109.075";"4985234.042";"57.098"
