"Year";"Age";"mx";"qx";"ax";"lx";"dx";"Lx";"Tx";"ex"
"1901";"0";"0.106";"0.099";"9949.226";"1e+05";"9949.226";"93541.1";"5497927.634";"54.979"
"1901";"1";"0.019";"0.018";"1660.175";"90050.774";"1660.175";"89220.687";"5404386.534";"60.015"
"1901";"2";"0.011";"0.011";"947.235";"88390.599";"947.235";"87916.982";"5315165.848";"60.133"
"1901";"3";"0.007";"0.007";"597.583";"87443.364";"597.583";"87144.573";"5227248.866";"59.779"
"1901";"4";"0.006";"0.006";"484.481";"86845.781";"484.481";"86603.541";"5140104.293";"59.187"
"1901";"5";"0.005";"0.005";"390.63";"86361.301";"390.63";"86165.986";"5053500.753";"58.516"
"1901";"6";"0.004";"0.004";"349.872";"85970.671";"349.872";"85795.735";"4967334.767";"57.779"
"1901";"7";"0.004";"0.004";"311.772";"85620.799";"311.772";"85464.913";"4881539.032";"57.013"
"1901";"8";"0.003";"0.003";"273.12";"85309.027";"273.12";"85172.466";"4796074.12";"56.22"
"1901";"9";"0.003";"0.003";"260.25";"85035.906";"260.25";"84905.781";"4710901.653";"55.399"
"1901";"10";"0.003";"0.003";"237.599";"84775.657";"237.599";"84656.857";"4625995.872";"54.568"
"1901";"11";"0.003";"0.003";"230.963";"84538.058";"230.963";"84422.577";"4541339.015";"53.719"
"1901";"12";"0.003";"0.003";"238.522";"84307.095";"238.522";"84187.834";"4456916.438";"52.865"
"1901";"13";"0.003";"0.003";"262.259";"84068.573";"262.259";"83937.444";"4372728.604";"52.014"
"1901";"14";"0.003";"0.003";"278.186";"83806.314";"278.186";"83667.221";"4288791.16";"51.175"
"1901";"15";"0.004";"0.004";"320.854";"83528.128";"320.854";"83367.702";"4205123.939";"50.344"
"1901";"16";"0.004";"0.004";"359.648";"83207.275";"359.648";"83027.451";"4121756.237";"49.536"
"1901";"17";"0.005";"0.005";"375.258";"82847.627";"375.258";"82659.998";"4038728.787";"48.749"
"1901";"18";"0.005";"0.005";"386.686";"82472.369";"386.686";"82279.026";"3956068.789";"47.968"
