"Year";"Age";"mx";"qx";"ax";"lx";"dx";"Lx";"Tx";"ex"
"1901";"0";"0.109";"0.102";"10157.275";"1e+05";"10157.275";"93397.771";"5165862.252";"51.659"
"1901";"1";"0.023";"0.023";"2075.297";"89842.725";"2075.297";"88805.076";"5072464.481";"56.459"
"1901";"2";"0.014";"0.013";"1179.912";"87767.428";"1179.912";"87177.472";"4983659.404";"56.783"
"1901";"3";"0.009";"0.009";"770.432";"86587.516";"770.432";"86202.3";"4896481.932";"56.55"
"1901";"4";"0.008";"0.008";"649.514";"85817.084";"649.514";"85492.327";"4810279.632";"56.053"
"1901";"5";"0.007";"0.007";"584.136";"85167.57";"584.136";"84875.502";"4724787.305";"55.476"
"1901";"6";"0.007";"0.007";"580.71";"84583.434";"580.71";"84293.079";"4639911.803";"54.856"
"1901";"7";"0.007";"0.007";"559.607";"84002.724";"559.607";"83722.92";"4555618.724";"54.232"
"1901";"8";"0.006";"0.006";"503.784";"83443.116";"503.784";"83191.224";"4471895.805";"53.592"
"1901";"9";"0.006";"0.006";"467.122";"82939.332";"467.122";"82705.772";"4388704.58";"52.915"
"1901";"10";"0.005";"0.005";"392.554";"82472.211";"392.554";"82275.934";"4305998.809";"52.212"
"1901";"11";"0.004";"0.004";"338.784";"82079.657";"338.784";"81910.265";"4223722.875";"51.459"
"1901";"12";"0.004";"0.004";"322.695";"81740.873";"322.695";"81579.525";"4141812.61";"50.67"
"1901";"13";"0.004";"0.004";"346.132";"81418.178";"346.132";"81245.111";"4060233.085";"49.869"
"1901";"14";"0.005";"0.005";"375.288";"81072.045";"375.288";"80884.401";"3978987.973";"49.08"
"1901";"15";"0.006";"0.006";"450.582";"80696.757";"450.582";"80471.466";"3898103.572";"48.306"
"1901";"16";"0.006";"0.006";"507.644";"80246.175";"507.644";"79992.353";"3817632.106";"47.574"
"1901";"17";"0.006";"0.006";"511.548";"79738.531";"511.548";"79482.756";"3737639.754";"46.874"
"1901";"18";"0.006";"0.006";"494.448";"79226.982";"494.448";"78979.758";"3658156.997";"46.173"
"1901";"19";"0.006";"0.006";"471.162";"78732.534";"471.162";"78496.953";"3579177.239";"45.46"
"1901";"20";"0.006";"0.006";"493.2";"78261.372";"493.2";"78014.772";"3500680.286";"44.731"
"1901";"21";"0.006";"0.006";"450.812";"77768.172";"450.812";"77542.766";"3422665.514";"44.011"
"1901";"22";"0.006";"0.006";"466.619";"77317.36";"466.619";"77084.05";"3345122.748";"43.265"
"1901";"23";"0.006";"0.006";"446.489";"76850.74";"446.489";"76627.496";"3268038.698";"42.524"
"1901";"24";"0.006";"0.006";"463.638";"76404.251";"463.638";"76172.432";"3191411.203";"41.77"
"1901";"25";"0.006";"0.006";"487.676";"75940.613";"487.676";"75696.775";"3115238.77";"41.022"
"1901";"26";"0.007";"0.007";"493.678";"75452.937";"493.678";"75206.098";"3039541.995";"40.284"
"1901";"27";"0.007";"0.007";"525.952";"74959.26";"525.952";"74696.283";"2964335.897";"39.546"
"1901";"28";"0.008";"0.008";"565.58";"74433.307";"565.58";"74150.517";"2889639.613";"38.822"
"1901";"29";"0.007";"0.007";"535.609";"73867.727";"535.609";"73599.923";"2815489.096";"38.115"
"1901";"30";"0.008";"0.008";"615.769";"73332.118";"615.769";"73024.234";"2741889.173";"37.39"
"1901";"31";"0.009";"0.009";"619.944";"72716.349";"619.944";"72406.377";"2668864.939";"36.702"
"1901";"32";"0.009";"0.009";"651.036";"72096.405";"651.036";"71770.888";"2596458.562";"36.014"
"1901";"33";"0.009";"0.009";"608.127";"71445.37";"608.127";"71141.306";"2524687.674";"35.337"
"1901";"34";"0.008";"0.008";"596.383";"70837.243";"596.383";"70539.051";"2453546.368";"34.636"
"1901";"35";"0.008";"0.008";"528.929";"70240.86";"528.929";"69976.395";"2383007.317";"33.926"
"1901";"36";"0.007";"0.007";"484.748";"69711.931";"484.748";"69469.557";"2313030.922";"33.18"
"1901";"37";"0.007";"0.007";"470.946";"69227.183";"470.946";"68991.71";"2243561.365";"32.409"
"1901";"38";"0.007";"0.007";"477.005";"68756.238";"477.005";"68517.735";"2174569.654";"31.627"
"1901";"39";"0.007";"0.007";"460.517";"68279.232";"460.517";"68048.974";"2106051.919";"30.845"
"1901";"40";"0.008";"0.008";"558.925";"67818.715";"558.925";"67539.252";"2038002.946";"30.051"
"1901";"41";"0.008";"0.008";"525.053";"67259.79";"525.053";"66997.263";"1970463.694";"29.296"
"1901";"42";"0.009";"0.009";"615.543";"66734.737";"615.543";"66426.965";"1903466.43";"28.523"
"1901";"43";"0.008";"0.008";"543.01";"66119.194";"543.01";"65847.689";"1837039.465";"27.784"
"1901";"44";"0.008";"0.008";"546.959";"65576.184";"546.959";"65302.705";"1771191.776";"27.01"
"1901";"45";"0.009";"0.009";"581.654";"65029.226";"581.654";"64738.399";"1705889.071";"26.233"
"1901";"46";"0.009";"0.009";"575.591";"64447.572";"575.591";"64159.776";"1641150.672";"25.465"
"1901";"47";"0.009";"0.009";"574.359";"63871.981";"574.359";"63584.801";"1576990.896";"24.69"
"1901";"48";"0.01";"0.009";"600.037";"63297.622";"600.037";"62997.604";"1513406.095";"23.909"
"1901";"49";"0.009";"0.009";"550.841";"62697.585";"550.841";"62422.165";"1450408.491";"23.133"
"1901";"50";"0.01";"0.01";"605.529";"62146.745";"605.529";"61843.98";"1387986.326";"22.334"
"1901";"51";"0.009";"0.009";"553.991";"61541.216";"553.991";"61264.22";"1326142.346";"21.549"
"1901";"52";"0.01";"0.01";"625.625";"60987.224";"625.625";"60674.412";"1264878.126";"20.74"
"1901";"53";"0.01";"0.01";"620.353";"60361.6";"620.353";"60051.423";"1204203.714";"19.95"
"1901";"54";"0.011";"0.011";"635.547";"59741.247";"635.547";"59423.473";"1144152.291";"19.152"
"1901";"55";"0.013";"0.013";"757.339";"59105.7";"757.339";"58727.03";"1084728.817";"18.352"
"1901";"56";"0.015";"0.015";"869.487";"58348.361";"869.487";"57913.617";"1026001.787";"17.584"
"1901";"57";"0.017";"0.017";"951.316";"57478.874";"951.316";"57003.216";"968088.17";"16.843"
"1901";"58";"0.019";"0.019";"1087.246";"56527.558";"1087.246";"55983.935";"911084.955";"16.118"
"1901";"59";"0.021";"0.02";"1126.966";"55440.312";"1126.966";"54876.829";"855101.02";"15.424"
"1901";"60";"0.028";"0.028";"1520.886";"54313.346";"1520.886";"53552.902";"800224.191";"14.733"
"1901";"61";"0.027";"0.027";"1427.828";"52792.459";"1427.828";"52078.545";"746671.288";"14.144"
"1901";"62";"0.03";"0.03";"1515.661";"51364.631";"1515.661";"50606.801";"694592.743";"13.523"
"1901";"63";"0.031";"0.031";"1531.015";"49848.97";"1531.015";"49083.463";"643985.943";"12.919"
"1901";"64";"0.032";"0.032";"1528.855";"48317.956";"1528.855";"47553.528";"594902.48";"12.312"
"1901";"65";"0.036";"0.035";"1646.825";"46789.101";"1646.825";"45965.688";"547348.952";"11.698"
"1901";"66";"0.038";"0.037";"1691.556";"45142.276";"1691.556";"44296.498";"501383.263";"11.107"
"1901";"67";"0.039";"0.039";"1679.059";"43450.72";"1679.059";"42611.19";"457086.766";"10.52"
"1901";"68";"0.044";"0.043";"1801.692";"41771.661";"1801.692";"40870.815";"414475.575";"9.922"
"1901";"69";"0.047";"0.046";"1829.604";"39969.969";"1829.604";"39055.167";"373604.76";"9.347"
"1901";"70";"0.061";"0.06";"2269.7";"38140.365";"2269.7";"37005.514";"334549.594";"8.772"
"1901";"71";"0.061";"0.059";"2111.622";"35870.664";"2111.622";"34814.853";"297544.079";"8.295"
"1901";"72";"0.07";"0.068";"2283.052";"33759.042";"2283.052";"32617.516";"262729.226";"7.782"
"1901";"73";"0.074";"0.071";"2240.23";"31475.99";"2240.23";"30355.875";"230111.71";"7.311"
"1901";"74";"0.083";"0.079";"2320.009";"29235.76";"2320.009";"28075.756";"199755.835";"6.833"
