"Year";"Age";"mx";"qx";"ax";"lx";"dx";"Lx";"Tx";"ex"
"1901";"0";"0.123";"0.114";"11430.86";"1e+05";"11430.86";"92569.941";"5196649.832";"51.966"
"1901";"1";"0.025";"0.025";"2185.526";"88569.14";"2185.526";"87476.377";"5104079.891";"57.628"
"1901";"2";"0.014";"0.014";"1225.167";"86383.614";"1225.167";"85771.031";"5016603.514";"58.074"
"1901";"3";"0.009";"0.009";"780.974";"85158.447";"780.974";"84767.96";"4930832.483";"57.902"
"1901";"4";"0.007";"0.007";"629.16";"84377.473";"629.16";"84062.893";"4846064.523";"57.433"
"1901";"5";"0.006";"0.006";"530.884";"83748.313";"530.884";"83482.871";"4762001.63";"56.861"
"1901";"6";"0.006";"0.006";"503.957";"83217.429";"503.957";"82965.451";"4678518.759";"56.22"
"1901";"7";"0.006";"0.006";"471.433";"82713.472";"471.433";"82477.755";"4595553.308";"55.56"
"1901";"8";"0.005";"0.005";"416.307";"82242.039";"416.307";"82033.886";"4513075.553";"54.876"
"1901";"9";"0.005";"0.005";"379.961";"81825.732";"379.961";"81635.752";"4431041.667";"54.152"
"1901";"10";"0.004";"0.004";"313.196";"81445.772";"313.196";"81289.174";"4349405.915";"53.402"
"1901";"11";"0.003";"0.003";"263.551";"81132.576";"263.551";"81000.801";"4268116.741";"52.607"
"1901";"12";"0.003";"0.003";"237.787";"80869.025";"237.787";"80750.132";"4187115.941";"51.777"
"1901";"13";"0.003";"0.003";"236.016";"80631.239";"236.016";"80513.231";"4106365.809";"50.928"
"1901";"14";"0.003";"0.003";"236.242";"80395.223";"236.242";"80277.102";"4025852.578";"50.076"
"1901";"15";"0.003";"0.003";"269.03";"80158.981";"269.03";"80024.466";"3945575.476";"49.222"
"1901";"16";"0.004";"0.004";"304";"79889.951";"304";"79737.951";"3865551.01";"48.386"
"1901";"17";"0.004";"0.004";"321.3";"79585.951";"321.3";"79425.301";"3785813.059";"47.569"
"1901";"18";"0.004";"0.004";"336.561";"79264.651";"336.561";"79096.37";"3706387.758";"46.76"
"1901";"19";"0.005";"0.005";"358.568";"78928.09";"358.568";"78748.806";"3627291.388";"45.957"
"1901";"20";"0.005";"0.005";"427.456";"78569.522";"427.456";"78355.794";"3548542.582";"45.164"
"1901";"21";"0.006";"0.006";"431.955";"78142.066";"431.955";"77926.089";"3470186.788";"44.409"
"1901";"22";"0.006";"0.006";"476.15";"77710.111";"476.15";"77472.036";"3392260.699";"43.653"
"1901";"23";"0.006";"0.006";"468.02";"77233.962";"468.02";"76999.951";"3314788.663";"42.919"
"1901";"24";"0.006";"0.006";"481.964";"76765.941";"481.964";"76524.959";"3237788.711";"42.177"
"1901";"25";"0.006";"0.006";"487.786";"76283.977";"487.786";"76040.084";"3161263.752";"41.441"
"1901";"26";"0.006";"0.006";"470.621";"75796.191";"470.621";"75560.881";"3085223.668";"40.704"
"1901";"27";"0.006";"0.006";"476.468";"75325.57";"476.468";"75087.336";"3009662.787";"39.955"
"1901";"28";"0.007";"0.006";"485.463";"74849.102";"485.463";"74606.371";"2934575.451";"39.207"
"1901";"29";"0.006";"0.006";"434.75";"74363.64";"434.75";"74146.265";"2859969.08";"38.459"
"1901";"30";"0.006";"0.006";"474.581";"73928.89";"474.581";"73691.6";"2785822.815";"37.682"
"1901";"31";"0.006";"0.006";"462.964";"73454.309";"462.964";"73222.827";"2712131.216";"36.923"
"1901";"32";"0.007";"0.007";"483.348";"72991.345";"483.348";"72749.671";"2638908.388";"36.154"
"1901";"33";"0.006";"0.006";"460.068";"72507.997";"460.068";"72277.963";"2566158.717";"35.391"
"1901";"34";"0.007";"0.007";"473.268";"72047.929";"473.268";"71811.295";"2493880.754";"34.614"
"1901";"35";"0.006";"0.006";"452.716";"71574.661";"452.716";"71348.303";"2422069.459";"33.84"
"1901";"36";"0.006";"0.006";"443.867";"71121.945";"443.867";"70900.011";"2350721.156";"33.052"
"1901";"37";"0.006";"0.006";"451.778";"70678.078";"451.778";"70452.189";"2279821.145";"32.256"
"1901";"38";"0.007";"0.007";"466.238";"70226.3";"466.238";"69993.181";"2209368.956";"31.461"
"1901";"39";"0.006";"0.006";"446.415";"69760.062";"446.415";"69536.855";"2139375.774";"30.668"
"1901";"40";"0.008";"0.008";"528.522";"69313.647";"528.522";"69049.386";"2069838.92";"29.862"
"1901";"41";"0.007";"0.007";"490.251";"68785.125";"490.251";"68539.999";"2000789.534";"29.088"
"1901";"42";"0.008";"0.008";"573.559";"68294.873";"573.559";"68008.094";"1932249.535";"28.293"
"1901";"43";"0.008";"0.008";"509.119";"67721.315";"509.119";"67466.755";"1864241.441";"27.528"
"1901";"44";"0.008";"0.008";"519.565";"67212.196";"519.565";"66952.413";"1796774.686";"26.733"
"1901";"45";"0.008";"0.008";"563.45";"66692.63";"563.45";"66410.905";"1729822.273";"25.937"
"1901";"46";"0.009";"0.009";"572.575";"66129.18";"572.575";"65842.893";"1663411.367";"25.154"
"1901";"47";"0.009";"0.009";"590.41";"65556.605";"590.41";"65261.401";"1597568.474";"24.369"
"1901";"48";"0.01";"0.01";"641.141";"64966.196";"641.141";"64645.625";"1532307.074";"23.586"
"1901";"49";"0.01";"0.01";"614.374";"64325.055";"614.374";"64017.868";"1467661.448";"22.816"
"1901";"50";"0.011";"0.011";"705.439";"63710.681";"705.439";"63357.962";"1403643.58";"22.032"
"1901";"51";"0.011";"0.011";"669.051";"63005.242";"669.051";"62670.717";"1340285.618";"21.273"
"1901";"52";"0.013";"0.012";"774.771";"62336.191";"774.771";"61948.805";"1277614.902";"20.496"
"1901";"53";"0.013";"0.013";"780.609";"61561.42";"780.609";"61171.115";"1215666.096";"19.747"
"1901";"54";"0.013";"0.013";"806.012";"60780.81";"806.012";"60377.804";"1154494.981";"18.994"
"1901";"55";"0.016";"0.016";"955.222";"59974.798";"955.222";"59497.188";"1094117.177";"18.243"
"1901";"56";"0.018";"0.018";"1058.99";"59019.577";"1058.99";"58490.082";"1034619.989";"17.53"
"1901";"57";"0.019";"0.019";"1092.751";"57960.587";"1092.751";"57414.211";"976129.907";"16.841"
"1901";"58";"0.021";"0.02";"1160.395";"56867.836";"1160.395";"56287.638";"918715.696";"16.155"
"1901";"59";"0.02";"0.02";"1108.823";"55707.441";"1108.823";"55153.029";"862428.058";"15.481"
"1901";"60";"0.026";"0.025";"1389.474";"54598.617";"1389.474";"53903.88";"807275.029";"14.786"
"1901";"61";"0.024";"0.024";"1264.295";"53209.144";"1264.295";"52576.996";"753371.149";"14.159"
"1901";"62";"0.026";"0.026";"1351.385";"51944.848";"1351.385";"51269.155";"700794.153";"13.491"
"1901";"63";"0.028";"0.028";"1416.13";"50593.463";"1416.13";"49885.398";"649524.997";"12.838"
"1901";"64";"0.031";"0.031";"1505.886";"49177.333";"1505.886";"48424.39";"599639.6";"12.193"
"1901";"65";"0.037";"0.037";"1750.146";"47671.447";"1750.146";"46796.374";"551215.21";"11.563"
"1901";"66";"0.042";"0.041";"1885.021";"45921.301";"1885.021";"44978.791";"504418.836";"10.984"
"1901";"67";"0.044";"0.043";"1901.678";"44036.281";"1901.678";"43085.442";"459440.045";"10.433"
"1901";"68";"0.049";"0.048";"2026.224";"42134.603";"2026.224";"41121.491";"416354.604";"9.882"
"1901";"69";"0.051";"0.05";"2011.723";"40108.379";"2011.723";"39102.517";"375233.113";"9.355"
"1901";"70";"0.066";"0.064";"2434.266";"38096.656";"2434.266";"36879.523";"336130.596";"8.823"
"1901";"71";"0.065";"0.063";"2229.048";"35662.39";"2229.048";"34547.866";"299251.073";"8.391"
"1901";"72";"0.074";"0.071";"2373.169";"33433.342";"2373.169";"32246.758";"264703.207";"7.917"
"1901";"73";"0.076";"0.074";"2284.578";"31060.173";"2284.578";"29917.884";"232456.449";"7.484"
"1901";"74";"0.083";"0.08";"2304.345";"28775.596";"2304.345";"27623.423";"202538.565";"7.039"
"1901";"75";"0.093";"0.089";"2358.285";"26471.251";"2358.285";"25292.108";"174915.142";"6.608"
"1901";"76";"0.101";"0.096";"2307.639";"24112.966";"2307.639";"22959.146";"149623.034";"6.205"
"1901";"77";"0.11";"0.104";"2273.683";"21805.327";"2273.683";"20668.485";"126663.887";"5.809"
"1901";"78";"0.133";"0.125";"2438.447";"19531.644";"2438.447";"18312.42";"105995.402";"5.427"
"1901";"79";"0.134";"0.125";"2141.402";"17093.197";"2141.402";"16022.496";"87682.982";"5.13"
"1901";"80";"0.149";"0.139";"2074.023";"14951.795";"2074.023";"13914.783";"71660.486";"4.793"
"1901";"81";"0.164";"0.151";"1950.748";"12877.771";"1950.748";"11902.397";"57745.703";"4.484"
"1901";"82";"0.18";"0.165";"1803.586";"10927.023";"1803.586";"10025.23";"45843.306";"4.195"
"1901";"83";"0.197";"0.179";"1636.981";"9123.437";"1636.981";"8304.947";"35818.076";"3.926"
"1901";"84";"0.216";"0.195";"1456.565";"7486.456";"1456.565";"6758.173";"27513.129";"3.675"
"1901";"85";"0.235";"0.21";"1268.806";"6029.891";"1268.806";"5395.488";"20754.956";"3.442"
"1901";"86";"0.256";"0.227";"1080.529";"4761.084";"1080.529";"4220.82";"15359.468";"3.226"
"1901";"87";"0.278";"0.244";"898.368";"3680.556";"898.368";"3231.372";"11138.648";"3.026"
"1901";"88";"0.301";"0.262";"728.218";"2782.188";"728.218";"2418.079";"7907.276";"2.842"
"1901";"89";"0.325";"0.28";"574.768";"2053.97";"574.768";"1766.586";"5489.197";"2.672"
"1901";"90";"0.351";"0.298";"441.175";"1479.202";"441.175";"1258.614";"3722.611";"2.517"
"1901";"91";"0.377";"0.317";"328.941";"1038.027";"328.941";"873.557";"2463.997";"2.374"
"1901";"92";"0.403";"0.336";"237.992";"709.087";"237.992";"590.09";"1590.44";"2.243"
"1901";"93";"0.431";"0.354";"166.937";"471.094";"166.937";"387.626";"1000.35";"2.123"
"1901";"94";"0.458";"0.373";"113.437";"304.158";"113.437";"247.439";"612.724";"2.014"
"1901";"95";"0.486";"0.391";"74.63";"190.721";"74.63";"153.406";"365.285";"1.915"
"1901";"96";"0.515";"0.409";"47.516";"116.091";"47.516";"92.333";"211.879";"1.825"
"1901";"97";"0.543";"0.427";"29.27";"68.575";"29.27";"53.94";"119.546";"1.743"
"1901";"98";"0.57";"0.444";"17.445";"39.305";"17.445";"30.583";"65.605";"1.669"
"1901";"99";"0.598";"0.46";"10.06";"21.86";"10.06";"16.83";"35.022";"1.602"
"1901";"100";"0.624";"0.476";"5.616";"11.8";"5.616";"8.992";"18.192";"1.542"
"1901";"101";"0.65";"0.491";"3.036";"6.185";"3.036";"4.667";"9.2";"1.487"
"1901";"102";"0.676";"0.505";"1.59";"3.149";"1.59";"2.354";"4.533";"1.439"
"1901";"103";"0.7";"0.518";"0.808";"1.559";"0.808";"1.155";"2.179";"1.398"
"1901";"104";"0.723";"0.531";"0.399";"0.751";"0.399";"0.551";"1.024";"1.364"
"1901";"105+";"0.745";"1";"0.352";"0.352";"0.352";"0.473";"0.473";"1.343"
"1902";"0";"0.1";"0.094";"9417.762";"1e+05";"9417.762";"93730.92";"5554982.249";"55.55"
"1902";"1";"0.016";"0.016";"1475.831";"90582.238";"1475.831";"89844.322";"5461251.329";"60.291"
"1902";"2";"0.009";"0.009";"825.103";"89106.407";"825.103";"88693.855";"5371407.007";"60.281"
"1902";"3";"0.006";"0.006";"531.817";"88281.304";"531.817";"88015.395";"5282713.152";"59.84"
"1902";"4";"0.005";"0.005";"410.664";"87749.487";"410.664";"87544.155";"5194697.757";"59.199"
"1902";"5";"0.004";"0.004";"323.88";"87338.823";"323.88";"87176.883";"5107153.602";"58.475"
"1902";"6";"0.003";"0.003";"292.946";"87014.943";"292.946";"86868.47";"5019976.719";"57.691"
"1902";"7";"0.003";"0.003";"286.938";"86721.996";"286.938";"86578.527";"4933108.249";"56.884"
"1902";"8";"0.003";"0.003";"270.312";"86435.058";"270.312";"86299.902";"4846529.722";"56.071"
"1902";"9";"0.003";"0.003";"230.437";"86164.746";"230.437";"86049.527";"4760229.82";"55.246"
"1902";"10";"0.003";"0.003";"223.363";"85934.309";"223.363";"85822.627";"4674180.293";"54.392"
"1902";"11";"0.003";"0.003";"221.527";"85710.946";"221.527";"85600.182";"4588357.666";"53.533"
"1902";"12";"0.002";"0.002";"210.758";"85489.419";"210.758";"85384.04";"4502757.483";"52.67"
