"Year";"Age";"mx";"qx";"ax";"lx";"dx";"Lx";"Tx";"ex"
"1901";"0";"0.094";"0.088";"8812.036";"1e+05";"8812.036";"93968.807";"5537216.317";"55.372"
"1901";"1";"0.016";"0.016";"1456.776";"91187.964";"1456.776";"90459.575";"5443247.509";"59.693"
"1901";"2";"0.009";"0.009";"807.883";"89731.187";"807.883";"89327.246";"5352787.934";"59.654"
"1901";"3";"0.006";"0.006";"518.677";"88923.304";"518.677";"88663.966";"5263460.688";"59.191"
"1901";"4";"0.005";"0.005";"420.755";"88404.627";"420.755";"88194.25";"5174796.722";"58.535"
"1901";"5";"0.004";"0.004";"360.33";"87983.872";"360.33";"87803.708";"5086602.472";"57.813"
"1901";"6";"0.004";"0.004";"335.168";"87623.543";"335.168";"87455.959";"4998798.765";"57.049"
"1901";"7";"0.004";"0.004";"313.741";"87288.375";"313.741";"87131.504";"4911342.806";"56.266"
"1901";"8";"0.003";"0.003";"290.987";"86974.634";"290.987";"86829.14";"4824211.302";"55.467"
"1901";"9";"0.003";"0.003";"283.229";"86683.647";"283.229";"86542.032";"4737382.161";"54.651"
"1901";"10";"0.003";"0.003";"258.7";"86400.417";"258.7";"86271.067";"4650840.129";"53.829"
"1901";"11";"0.003";"0.003";"240.89";"86141.717";"240.89";"86021.273";"4564569.062";"52.989"
"1901";"12";"0.003";"0.003";"236.562";"85900.828";"236.562";"85782.547";"4478547.789";"52.136"
"1901";"13";"0.003";"0.003";"248.683";"85664.266";"248.683";"85539.924";"4392765.243";"51.279"
"1901";"14";"0.003";"0.003";"254.084";"85415.583";"254.084";"85288.541";"4307225.318";"50.427"
"1901";"15";"0.003";"0.003";"285.327";"85161.499";"285.327";"85018.836";"4221936.777";"49.576"
"1901";"16";"0.004";"0.004";"311.967";"84876.172";"311.967";"84720.189";"4136917.941";"48.741"
"1901";"17";"0.004";"0.004";"316.254";"84564.205";"316.254";"84406.078";"4052197.753";"47.919"
"1901";"18";"0.004";"0.004";"315.999";"84247.951";"315.999";"84089.951";"3967791.675";"47.097"
"1901";"19";"0.004";"0.004";"320.204";"83931.952";"320.204";"83771.85";"3883701.724";"46.272"
"1901";"20";"0.004";"0.004";"364.443";"83611.748";"364.443";"83429.526";"3799929.874";"45.447"
"1901";"21";"0.004";"0.004";"362.132";"83247.304";"362.132";"83066.238";"3716500.348";"44.644"
"1901";"22";"0.005";"0.005";"404.241";"82885.172";"404.241";"82683.051";"3633434.109";"43.837"
"1901";"23";"0.005";"0.005";"414.086";"82480.93";"414.086";"82273.887";"3550751.058";"43.049"
"1901";"24";"0.006";"0.006";"455.683";"82066.844";"455.683";"81839.003";"3468477.171";"42.264"
"1901";"25";"0.006";"0.006";"501.732";"81611.161";"501.732";"81360.295";"3386638.168";"41.497"
"1901";"26";"0.006";"0.006";"520.617";"81109.429";"520.617";"80849.12";"3305277.873";"40.751"
"1901";"27";"0.007";"0.007";"555.101";"80588.812";"555.101";"80311.261";"3224428.753";"40.011"
"1901";"28";"0.007";"0.007";"582.86";"80033.71";"582.86";"79742.28";"3144117.492";"39.285"
"1901";"29";"0.007";"0.007";"527.222";"79450.851";"527.222";"79187.239";"3064375.212";"38.569"
"1901";"30";"0.007";"0.007";"570.053";"78923.628";"570.053";"78638.602";"2985187.972";"37.824"
