"Year";"Age";"mx";"qx";"ax";"lx";"dx";"Lx";"Tx";"ex"
"1901";"0";"0.208";"0.182";"18243.439";"1e+05";"18243.439";"87776.896";"4545528.971";"45.455"
"1901";"1";"0.027";"0.027";"2182.396";"81756.561";"2182.396";"80665.363";"4457752.075";"54.525"
"1901";"2";"0.016";"0.016";"1252.02";"79574.165";"1252.02";"78948.155";"4377086.712";"55.006"
"1901";"3";"0.01";"0.01";"768.316";"78322.145";"768.316";"77937.987";"4298138.557";"54.878"
"1901";"4";"0.007";"0.007";"572.519";"77553.83";"572.519";"77267.57";"4220200.57";"54.416"
"1901";"5";"0.005";"0.005";"415.487";"76981.31";"415.487";"76773.567";"4142933";"53.817"
"1901";"6";"0.004";"0.004";"311.276";"76565.823";"311.276";"76410.185";"4066159.433";"53.107"
"1901";"7";"0.004";"0.004";"268.849";"76254.547";"268.849";"76120.123";"3989749.248";"52.321"
"1901";"8";"0.003";"0.003";"225.893";"75985.699";"225.893";"75872.752";"3913629.125";"51.505"
"1901";"9";"0.003";"0.003";"197.249";"75759.806";"197.249";"75661.181";"3837756.373";"50.657"
"1901";"10";"0.002";"0.002";"178.414";"75562.556";"178.414";"75473.349";"3762095.192";"49.788"
"1901";"11";"0.002";"0.002";"170.237";"75384.142";"170.237";"75299.024";"3686621.843";"48.904"
"1901";"12";"0.002";"0.002";"186.955";"75213.905";"186.955";"75120.427";"3611322.819";"48.014"
"1901";"13";"0.003";"0.003";"206.44";"75026.95";"206.44";"74923.73";"3536202.392";"47.132"
"1901";"14";"0.003";"0.003";"220.252";"74820.51";"220.252";"74710.384";"3461278.662";"46.261"
"1901";"15";"0.004";"0.004";"270.257";"74600.258";"270.257";"74465.129";"3386568.278";"45.396"
"1901";"16";"0.004";"0.004";"307.358";"74330.001";"307.358";"74176.322";"3312103.149";"44.559"
"1901";"17";"0.005";"0.005";"357.897";"74022.643";"357.897";"73843.694";"3237926.827";"43.742"
"1901";"18";"0.006";"0.006";"410.521";"73664.745";"410.521";"73459.484";"3164083.133";"42.952"
"1901";"19";"0.006";"0.006";"437.616";"73254.224";"437.616";"73035.416";"3090623.649";"42.19"
"1901";"20";"0.007";"0.007";"493.502";"72816.607";"493.502";"72569.857";"3017588.233";"41.441"
"1901";"21";"0.008";"0.008";"607.323";"72323.106";"607.323";"72019.444";"2945018.377";"40.72"
"1901";"22";"0.009";"0.009";"668.666";"71715.783";"668.666";"71381.45";"2872998.932";"40.061"
"1901";"23";"0.009";"0.009";"633.341";"71047.117";"633.341";"70730.447";"2801617.482";"39.433"
"1901";"24";"0.008";"0.008";"561.142";"70413.776";"561.142";"70133.205";"2730887.036";"38.783"
"1901";"25";"0.008";"0.008";"541.685";"69852.634";"541.685";"69581.791";"2660753.831";"38.091"
"1901";"26";"0.008";"0.008";"538.062";"69310.948";"538.062";"69041.918";"2591172.04";"37.385"
"1901";"27";"0.007";"0.007";"490.682";"68772.887";"490.682";"68527.546";"2522130.122";"36.673"
"1901";"28";"0.008";"0.007";"511.491";"68282.205";"511.491";"68026.46";"2453602.576";"35.933"
"1901";"29";"0.007";"0.007";"459.824";"67770.714";"459.824";"67540.802";"2385576.117";"35.201"
"1901";"30";"0.008";"0.008";"516.427";"67310.89";"516.427";"67052.677";"2318035.314";"34.438"
"1901";"31";"0.008";"0.008";"532.831";"66794.463";"532.831";"66528.048";"2250982.637";"33.7"
"1901";"32";"0.009";"0.009";"577.467";"66261.632";"577.467";"65972.899";"2184454.59";"32.967"
"1901";"33";"0.009";"0.009";"567.676";"65684.165";"567.676";"65400.327";"2118481.691";"32.253"
"1901";"34";"0.009";"0.009";"577.355";"65116.489";"577.355";"64827.812";"2053081.364";"31.529"
"1901";"35";"0.009";"0.009";"606.862";"64539.135";"606.862";"64235.704";"1988253.552";"30.807"
