"Year";"Age";"mx";"qx";"ax";"lx";"dx";"Lx";"Tx";"ex"
"1901";"0";"0.218";"0.19";"18991.217";"1e+05";"18991.217";"87275.885";"4408650.228";"44.087"
"1901";"1";"0.028";"0.028";"2251.596";"81008.783";"2251.596";"79882.985";"4321374.343";"53.345"
"1901";"2";"0.017";"0.016";"1291.965";"78757.188";"1291.965";"78111.205";"4241491.357";"53.855"
"1901";"3";"0.01";"0.01";"780.777";"77465.223";"780.777";"77074.834";"4163380.152";"53.745"
"1901";"4";"0.008";"0.008";"618.167";"76684.446";"618.167";"76375.363";"4086305.318";"53.287"
"1901";"5";"0.007";"0.007";"517.297";"76066.279";"517.297";"75807.63";"4009929.955";"52.716"
"1901";"6";"0.006";"0.006";"466.255";"75548.982";"466.255";"75315.854";"3934122.325";"52.074"
"1901";"7";"0.006";"0.006";"456.198";"75082.727";"456.198";"74854.628";"3858806.47";"51.394"
"1901";"8";"0.006";"0.006";"433.088";"74626.529";"433.088";"74409.985";"3783951.842";"50.705"
"1901";"9";"0.005";"0.005";"402.003";"74193.441";"402.003";"73992.44";"3709541.857";"49.998"
"1901";"10";"0.004";"0.004";"317.425";"73791.438";"317.425";"73632.726";"3635549.417";"49.268"
"1901";"11";"0.003";"0.003";"249.111";"73474.013";"249.111";"73349.458";"3561916.692";"48.479"
"1901";"12";"0.003";"0.003";"230.285";"73224.902";"230.285";"73109.76";"3488567.234";"47.642"
"1901";"13";"0.003";"0.003";"225.71";"72994.618";"225.71";"72881.763";"3415457.474";"46.791"
"1901";"14";"0.003";"0.003";"229.719";"72768.908";"229.719";"72654.048";"3342575.711";"45.934"
"1901";"15";"0.004";"0.004";"286.088";"72539.189";"286.088";"72396.145";"3269921.663";"45.078"
"1901";"16";"0.005";"0.005";"338.001";"72253.101";"338.001";"72084.1";"3197525.518";"44.255"
"1901";"17";"0.006";"0.006";"405.302";"71915.1";"405.302";"71712.449";"3125441.418";"43.46"
"1901";"18";"0.007";"0.007";"467.414";"71509.798";"467.414";"71276.091";"3053728.969";"42.704"
"1901";"19";"0.007";"0.007";"485.821";"71042.384";"485.821";"70799.473";"2982452.878";"41.981"
"1901";"20";"0.007";"0.007";"517.14";"70556.563";"517.14";"70297.993";"2911653.404";"41.267"
"1901";"21";"0.009";"0.008";"593.881";"70039.423";"593.881";"69742.482";"2841355.411";"40.568"
"1901";"22";"0.009";"0.009";"626.388";"69445.542";"626.388";"69132.348";"2771612.929";"39.911"
"1901";"23";"0.009";"0.009";"590.771";"68819.154";"590.771";"68523.768";"2702480.581";"39.269"
