"Year";"Age";"mx";"qx";"ax";"lx";"dx";"Lx";"Tx";"ex"
"1901";"0";"0.156";"0.141";"14089.418";"1e+05";"14089.418";"90560.09";"4974794.513";"49.748"
"1901";"1";"0.022";"0.022";"1871.769";"85910.582";"1871.769";"84974.697";"4884234.423";"56.853"
"1901";"2";"0.013";"0.013";"1113.154";"84038.813";"1113.154";"83482.236";"4799259.725";"57.108"
"1901";"3";"0.008";"0.008";"682.861";"82925.658";"682.861";"82584.228";"4715777.49";"56.868"
"1901";"4";"0.006";"0.006";"516.297";"82242.797";"516.297";"81984.648";"4633193.262";"56.336"
"1901";"5";"0.004";"0.004";"365.654";"81726.5";"365.654";"81543.673";"4551208.614";"55.688"
"1901";"6";"0.003";"0.003";"270.773";"81360.846";"270.773";"81225.46";"4469664.941";"54.936"
"1901";"7";"0.003";"0.003";"229.704";"81090.074";"229.704";"80975.222";"4388439.481";"54.118"
"1901";"8";"0.003";"0.003";"216.333";"80860.37";"216.333";"80752.203";"4307464.259";"53.27"
"1901";"9";"0.003";"0.003";"233.635";"80644.036";"233.635";"80527.219";"4226712.056";"52.412"
"1901";"10";"0.003";"0.003";"240.562";"80410.402";"240.562";"80290.121";"4146184.837";"51.563"
"1901";"11";"0.003";"0.003";"239.828";"80169.839";"239.828";"80049.926";"4065894.717";"50.716"
"1901";"12";"0.003";"0.003";"253.664";"79930.012";"253.664";"79803.18";"3985844.791";"49.867"
"1901";"13";"0.003";"0.003";"251.363";"79676.348";"251.363";"79550.666";"3906041.611";"49.024"
"1901";"14";"0.003";"0.003";"227.798";"79424.984";"227.798";"79311.085";"3826490.946";"48.177"
"1901";"15";"0.003";"0.003";"233.522";"79197.186";"233.522";"79080.425";"3747179.861";"47.315"
"1901";"16";"0.003";"0.003";"237.345";"78963.663";"237.345";"78844.991";"3668099.436";"46.453"
"1901";"17";"0.003";"0.003";"266.607";"78726.318";"266.607";"78593.015";"3589254.445";"45.592"
"1901";"18";"0.004";"0.004";"312.705";"78459.711";"312.705";"78303.359";"3510661.431";"44.745"
"1901";"19";"0.005";"0.005";"354.794";"78147.007";"354.794";"77969.61";"3432358.072";"43.922"
"1901";"20";"0.006";"0.006";"431.964";"77792.212";"431.964";"77576.23";"3354388.462";"43.12"
"1901";"21";"0.007";"0.007";"563.071";"77360.249";"563.071";"77078.713";"3276812.232";"42.358"
"1901";"22";"0.008";"0.008";"647.629";"76797.178";"647.629";"76473.364";"3199733.518";"41.665"
"1901";"23";"0.008";"0.008";"636.522";"76149.549";"636.522";"75831.288";"3123260.155";"41.015"
"1901";"24";"0.008";"0.008";"583.681";"75513.027";"583.681";"75221.187";"3047428.867";"40.356"
"1901";"25";"0.008";"0.008";"579.797";"74929.347";"579.797";"74639.448";"2972207.68";"39.667"
"1901";"26";"0.008";"0.008";"582.209";"74349.55";"582.209";"74058.446";"2897568.231";"38.972"
"1901";"27";"0.007";"0.007";"524.299";"73767.341";"524.299";"73505.192";"2823509.786";"38.276"
"1901";"28";"0.007";"0.007";"526.123";"73243.042";"526.123";"72979.98";"2750004.594";"37.546"
"1901";"29";"0.006";"0.006";"443.87";"72716.918";"443.87";"72494.984";"2677024.614";"36.814"
"1901";"30";"0.006";"0.006";"459.939";"72273.049";"459.939";"72043.079";"2604529.63";"36.037"
"1901";"31";"0.006";"0.006";"445.047";"71813.11";"445.047";"71590.586";"2532486.551";"35.265"
"1901";"32";"0.007";"0.006";"463.27";"71368.063";"463.27";"71136.428";"2460895.964";"34.482"
"1901";"33";"0.006";"0.006";"447.975";"70904.793";"447.975";"70680.805";"2389759.537";"33.704"
"1901";"34";"0.007";"0.006";"457.896";"70456.818";"457.896";"70227.87";"2319078.731";"32.915"
"1901";"35";"0.007";"0.007";"490.449";"69998.922";"490.449";"69753.698";"2248850.861";"32.127"
"1901";"36";"0.007";"0.007";"508.144";"69508.474";"508.144";"69254.402";"2179097.163";"31.35"
"1901";"37";"0.008";"0.008";"526.995";"69000.329";"526.995";"68736.832";"2109842.762";"30.577"
"1901";"38";"0.008";"0.008";"531.105";"68473.334";"531.105";"68207.782";"2041105.93";"29.809"
"1901";"39";"0.008";"0.008";"527.073";"67942.229";"527.073";"67678.692";"1972898.148";"29.038"
"1901";"40";"0.009";"0.009";"578.854";"67415.156";"578.854";"67125.729";"1905219.456";"28.261"
"1901";"41";"0.009";"0.009";"570.459";"66836.302";"570.459";"66551.073";"1838093.727";"27.501"
"1901";"42";"0.009";"0.009";"606.19";"66265.843";"606.19";"65962.748";"1771542.654";"26.734"
"1901";"43";"0.009";"0.009";"620.21";"65659.653";"620.21";"65349.548";"1705579.906";"25.976"
"1901";"44";"0.01";"0.01";"643.405";"65039.443";"643.405";"64717.74";"1640230.358";"25.219"
"1901";"45";"0.011";"0.011";"727.169";"64396.038";"727.169";"64032.453";"1575512.618";"24.466"
"1901";"46";"0.012";"0.012";"736.808";"63668.868";"736.808";"63300.464";"1511480.165";"23.74"
"1901";"47";"0.012";"0.012";"777.179";"62932.06";"777.179";"62543.471";"1448179.701";"23.012"
"1901";"48";"0.013";"0.013";"805.515";"62154.881";"805.515";"61752.123";"1385636.23";"22.293"
"1901";"49";"0.014";"0.014";"849.388";"61349.365";"849.388";"60924.671";"1323884.107";"21.579"
"1901";"50";"0.016";"0.016";"949.82";"60499.977";"949.82";"60025.067";"1262959.436";"20.875"
"1901";"51";"0.015";"0.015";"866.508";"59550.157";"866.508";"59116.903";"1202934.368";"20.2"
"1901";"52";"0.016";"0.016";"939.01";"58683.649";"939.01";"58214.144";"1143817.465";"19.491"
"1901";"53";"0.016";"0.016";"924.505";"57744.639";"924.505";"57282.387";"1085603.321";"18.8"
"1901";"54";"0.016";"0.016";"926.627";"56820.134";"926.627";"56356.82";"1028320.934";"18.098"
"1901";"55";"0.018";"0.018";"1017.309";"55893.507";"1017.309";"55384.852";"971964.114";"17.39"
"1901";"56";"0.02";"0.02";"1075.067";"54876.198";"1075.067";"54338.664";"916579.261";"16.703"
"1901";"57";"0.02";"0.02";"1061.122";"53801.131";"1061.122";"53270.57";"862240.597";"16.026"
"1901";"58";"0.022";"0.021";"1121.955";"52740.009";"1121.955";"52179.032";"808970.027";"15.339"
"1901";"59";"0.021";"0.021";"1083.982";"51618.054";"1083.982";"51076.063";"756790.995";"14.661"
"1901";"60";"0.024";"0.024";"1194.79";"50534.072";"1194.79";"49936.677";"705714.932";"13.965"
